"Kod";"Nazwa";"gminy łącznie z miastami na prawach powiatu;ogółem;2016;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2017;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2018;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2019;[zł]";
2417142;"Ujsoły (2)";3902,80;3979,54;4314,06;4718,17;
2417152;"Węgierska Górka (2)";3721,82;3948,97;4533,52;4962,05;
2461011;"Bielsko-Biała (1)";5304,48;5935,15;6243,61;7224,52;
2462011;"Bytom (1)";4381,99;4773,15;5317,43;5679,29;
2463011;"Chorzów (1)";5004,00;5380,98;6107,79;6528,95;
2464011;"Częstochowa (1)";5036,89;5325,35;5660,19;6263,64;
2465011;"Dąbrowa Górnicza (1)";5699,61;5746,26;6522,60;7114,03;
2466011;"Gliwice (1)";5771,39;6287,39;6712,42;7281,08;
2467011;"Jastrzębie-Zdrój (1)";4892,66;4805,68;5063,12;5780,33;
2468011;"Jaworzno (1)";4961,74;5312,47;5614,30;6357,68;
2469011;"Katowice (1)";5861,73;6131,97;6628,98;7437,27;
2470011;"Mysłowice (1)";4561,34;4669,69;4863,18;5761,29;
2471011;"Piekary Śląskie (1)";4339,84;4532,03;5056,45;5844,77;
2472011;"Ruda Śląska (1)";4931,90;5051,92;5573,85;6072,59;
2473011;"Rybnik (1)";5225,60;5402,15;6700,63;6910,23;
2474011;"Siemianowice Śląskie (1)";4374,08;4932,34;5269,79;5644,64;
2475011;"Sosnowiec (1)";4139,46;4541,81;4905,85;5290,18;
2476011;"Świętochłowice (1)";4270,83;4362,40;4850,10;5153,04;
2477011;"Tychy (1)";5423,37;5714,28;6447,18;7123,63;
2478011;"Zabrze (1)";4590,46;4644,95;5015,40;5749,26;
2479011;"Żory (1)";4573,24;4819,43;5372,39;6066,16;
2601013;"Busko-Zdrój (3)";3760,67;3991,38;4401,53;4957,90;
2601022;"Gnojno (2)";3931,78;4464,97;4413,07;6074,21;
2601033;"Nowy Korczyn (3)";;;;4802,18;
2601043;"Pacanów (3)";;;;4778,28;
2601052;"Solec-Zdrój (2)";4238,64;5023,29;5459,52;5913,61;
2601063;"Stopnica (3)";3863,41;4282,26;4461,27;4744,98;
2601072;"Tuczępy (2)";4469,25;4353,21;4546,54;5044,84;
2601083;"Wiślica (3)";;;4215,21;4460,54;
2602012;"Imielno (2)";3929,50;4237,82;4954,95;4908,36;
2602023;"Jędrzejów (3)";3425,04;3663,06;3884,04;4465,99;
2602033;"Małogoszcz (3)";3995,22;4156,95;4284,46;4692,83;
2602042;"Nagłowice (2)";3842,09;3870,94;4396,70;4899,76;
2602052;"Oksa (2)";3749,07;4144,63;4269,46;5002,50;
2602063;"Sędziszów (3)";3938,30;3907,22;4350,95;5901,98;
2602072;"Słupia (2)";3709,36;4059,43;4793,50;5458,12;
2602082;"Sobków (2)";3626,89;3914,60;4379,02;4954,78;
2602092;"Wodzisław (2)";3488,08;3818,41;4081,76;4501,74;
2603012;"Bejsce (2)";2879,21;3278,29;4051,88;4171,33;
2603022;"Czarnocin (2)";3429,00;3868,39;4464,72;4684,03;
2603033;"Kazimierza Wielka (3)";3132,82;3357,40;3723,76;4159,82;
2603043;"Opatowiec (3)";;;;4855,46;
2603053;"Skalbmierz (3)";3966,09;3736,49;4401,63;4706,13;
2604012;"Bieliny (2)";3927,30;4401,74;4795,49;5215,55;
2604023;"Bodzentyn (3)";3670,05;4004,35;4816,42;4982,64;
2604033;"Chęciny (3)";4184,16;3899,97;4580,74;4629,77;
2604043;"Chmielnik (3)";3906,69;4557,30;5292,74;6213,94;
2604053;"Daleszyce (3)";3867,58;4505,07;4767,62;5080,55;
2604062;"Górno (2)";3731,62;4170,96;4808,36;5878,26;
2604073;"Łagów (3)";;;4964,89;6599,94;
2604082;"Łopuszno (2)";3912,21;4397,25;4788,58;5923,64;
2604092;"Masłów (2)";3626,05;4152,65;4533,89;4867,13;
2604102;"Miedziana Góra (2)";3526,36;4118,08;4443,84;4916,70;
2604112;"Mniów (2)";3805,00;4187,12;4518,00;4966,99;
2604123;"Morawica (3)";;4418,18;5454,76;6393,95;
2604133;"Nowa Słupia (3)";;;;5350,90;
2604142;"Piekoszów (2)";3806,36;3878,59;4223,90;5219,14;
2604153;"Pierzchnica (3)";;;;5326,55;
2604162;"Raków (2)";4260,79;4542,81;4645,04;6455,31;
2604172;"Nowiny (2)";6795,29;7415,88;8146,26;8211,42;
2604182;"Strawczyn (2)";3740,68;4815,56;4753,04;5590,62;
2604192;"Zagnańsk (2)";3368,83;3517,09;3863,05;4285,40;
2605012;"Fałków (2)";4070,27;4406,53;4820,07;5113,09;
2605022;"Gowarczów (2)";3554,36;3736,78;3983,38;4667,66;
2605033;"Końskie (3)";3418,51;3570,85;3804,37;4626,59;
2605043;"Radoszyce (3)";;;4630,02;4989,10;
2605052;"Ruda Maleniecka (2)";3761,62;4018,89;4584,33;5625,47;
2605062;"Słupia Konecka (2)";3976,90;4067,73;4625,16;4880,03;
2605072;"Smyków (2)";4205,45;4454,37;5138,88;4889,06;
2605083;"Stąporków (3)";3064,96;3426,57;3603,29;4147,70;
2606012;"Baćkowice (2)";3920,38;4543,62;4834,69;5680,85;
2606022;"Iwaniska (2)";3932,54;4192,48;4156,13;4677,94;
2606032;"Lipnik (2)";3653,26;3570,66;4042,34;4344,34;
2606043;"Opatów (3)";3158,60;3520,84;3936,62;4331,17;
2606053;"Ożarów (3)";5246,99;4752,75;5120,46;6018,53;
2606062;"Sadowie (2)";3193,46;3372,12;3991,71;4486,43;
2606072;"Tarłów (2)";3309,57;3592,36;3868,84;4208,05;
2606082;"Wojciechowice (2)";3668,62;4347,57;4523,48;4783,71;
2607011;"Ostrowiec Świętokrzyski (1)";3289,59;3445,62;3674,01;4236,94;
2607022;"Bałtów (2)";3879,11;4102,77;5846,72;5464,34;
2607032;"Bodzechów (2)";3705,32;3936,10;4936,37;5318,70;
2607043;"Ćmielów (3)";3253,31;3514,23;3761,93;4050,75;
2607053;"Kunów (3)";3517,42;3822,27;4127,63;5238,90;
2607062;"Waśniów (2)";4022,86;4289,67;5250,79;4961,53;
2608013;"Działoszyce (3)";3673,00;3618,51;3674,29;4705,69;
2608022;"Kije (2)";3978,93;3767,58;4204,79;4952,27;
2608032;"Michałów (2)";3659,80;3887,76;4514,62;4754,06;
2608043;"Pińczów (3)";3460,34;3691,12;3784,25;4507,87;
2608052;"Złota (2)";3234,60;3757,64;3978,33;4090,94;
2609011;"Sandomierz (1)";4066,70;4259,75;4581,72;5025,48;
2609022;"Dwikozy (2)";3493,36;3693,02;4061,48;4693,50;
2609032;"Klimontów (2)";3949,58;4147,00;4773,10;5100,76;
2609043;"Koprzywnica (3)";3631,04;4128,75;4212,79;6142,24;
2609052;"Łoniów (2)";3679,48;4074,75;4871,71;5171,80;
2609062;"Obrazów (2)";3660,11;3760,53;4291,66;4648,88;
2609072;"Samborzec (2)";3551,20;3815,74;4268,81;5460,80;
2609082;"Wilczyce (2)";3580,42;3961,62;4392,63;4912,53;
2609093;"Zawichost (3)";3816,94;4042,52;4340,49;4662,25;
2610011;"Skarżysko-Kamienna (1)";3241,42;3450,00;3570,31;4130,97;
2610022;"Bliżyn (2)";3173,48;3344,44;3937,41;4470,51;
2610032;"Łączna (2)";3529,20;3691,87;4035,08;4529,01;
2610042;"Skarżysko Kościelne (2)";3274,73;3450,36;3635,65;4414,58;
2610053;"Suchedniów (3)";3626,53;3791,85;4141,74;4207,92;
2611011;"Starachowice (1)";3369,14;3668,87;4084,74;5010,39;
2611022;"Brody (2)";3407,06;3775,17;4276,50;4723,13;
2611032;"Mirzec (2)";3611,70;4112,92;4921,33;5263,30;
2611042;"Pawłów (2)";3784,36;4059,64;4891,97;5153,55;
2611053;"Wąchock (3)";3223,58;3482,71;3839,57;4471,62;
2612012;"Bogoria (2)";4539,61;4706,67;5295,74;6172,83;
2612022;"Łubnice (2)";4065,55;4260,51;4746,28;5213,45;
2612033;"Oleśnica (3)";;;;5281,02;
2612043;"Osiek (3)";3947,90;4120,30;4222,66;4505,32;
2612053;"Połaniec (3)";5828,11;5924,16;6517,85;7570,90;
2612062;"Rytwiany (2)";3603,48;3972,36;4052,71;4736,89;
2612073;"Staszów (3)";3423,26;3789,13;3923,43;4622,92;
2612083;"Szydłów (3)";;;;6473,93;
2613012;"Kluczewsko (2)";4154,85;4276,72;4638,76;5241,44;
2613022;"Krasocin (2)";4349,91;4048,16;4534,12;4911,87;
2613032;"Moskorzew (2)";3526,73;3805,97;4233,76;5373,15;
2613042;"Radków (2)";3682,88;4089,36;4246,03;4846,47;
2613052;"Secemin (2)";3544,64;3948,39;4391,19;5027,76;
2613063;"Włoszczowa (3)";3304,98;3665,99;4110,84;4615,54;
2661011;"Kielce (1)";5634,19;6216,60;6494,58;7636,28;
2801011;"Bartoszyce (1)";3645,62;3779,83;4123,87;4629,53;
2801021;"Górowo Iławeckie (1)";4800,74;5090,07;6081,33;6203,58;
2801032;"Bartoszyce (2)";4008,53;4345,56;4514,02;4912,11;
2801043;"Bisztynek (3)";3954,37;4172,24;4777,41;5143,68;
2801052;"Górowo Iławeckie (2)";4123,72;4551,39;4857,87;5895,24;
2801063;"Sępopol (3)";4387,01;5041,37;5444,56;5264,76;
2802011;"Braniewo (1)";3516,30;3743,10;3882,13;4473,19;
2802022;"Braniewo (2)";3736,48;4163,30;4708,77;4773,36;
2802033;"Frombork (3)";3831,28;4035,72;4485,07;4553,91;
2802042;"Lelkowo (2)";4093,01;4447,52;4661,54;4646,98;
2802053;"Pieniężno (3)";4511,21;4911,06;4672,09;5262,68;
2802062;"Płoskinia (2)";5407,63;6525,42;5706,94;6332,79;
2802072;"Wilczęta (2)";4311,37;4949,21;4961,79;5358,26;
2803011;"Działdowo (1)";3392,42;4074,39;4045,96;4301,66;
2803022;"Działdowo (2)";4045,39;4133,53;4360,43;5130,16;
2803032;"Iłowo-Osada (2)";4272,37;4568,28;4760,12;5002,57;
2803043;"Lidzbark (3)";3864,47;4091,74;4327,51;4709,62;
2803052;"Płośnica (2)";4517,94;4995,08;5006,62;6203,09;
2803062;"Rybno (2)";4275,25;4563,26;5117,58;6089,04;
2804012;"Elbląg (2)";4266,97;4756,25;5313,84;6179,71;
2804022;"Godkowo (2)";3976,86;4104,62;4722,60;5126,92;
2804032;"Gronowo Elbląskie (2)";3889,36;4360,45;4531,97;4950,80;
2804042;"Markusy (2)";4271,59;4596,28;4610,34;4876,26;
2804052;"Milejewo (2)";4083,74;4503,92;4440,04;4937,91;
2804063;"Młynary (3)";4559,09;5013,11;4992,63;5859,38;
2804073;"Pasłęk (3)";3946,39;4133,87;4352,27;4734,54;
2804082;"Rychliki (2)";4354,04;4687,71;5094,33;5281,91;
2804093;"Tolkmicko (3)";4064,95;4040,99;4508,37;4758,53;
2805011;"Ełk (1)";3577,91;3976,15;4428,16;4736,77;
2805022;"Ełk (2)";4448,77;4951,79;6334,81;5694,42;
2805032;"Kalinowo (2)";3939,73;4331,96;4706,70;5552,38;
2805042;"Prostki (2)";4178,59;4266,66;4856,05;5147,91;
2805052;"Stare Juchy (2)";4113,43;4303,66;4338,34;4944,06;
2806011;"Giżycko (1)";3579,18;3811,16;4378,33;4988,72;
2806042;"Giżycko (2)";4661,87;5166,34;5460,66;5649,96;
2806052;"Kruklanki (2)";4420,07;5021,95;4755,57;6188,32;
2806062;"Miłki (2)";4322,80;4532,25;5481,24;5233,05;
2806083;"Ryn (3)";4460,60;4378,72;5426,40;5252,52;
2806102;"Wydminy (2)";4204,30;4321,81;5335,96;5191,35;
2807011;"Iława (1)";3916,62;4253,52;4649,41;5035,03;
2807021;"Lubawa (1)";4207,02;4471,39;5476,47;5848,19;
2807032;"Iława (2)";4207,51;4407,52;4656,27;5152,06;
2807043;"Kisielice (3)";4517,64;6011,52;5242,74;5007,99;
2807052;"Lubawa (2)";4105,40;4607,85;4787,07;5306,82;
2807063;"Susz (3)";4539,18;4847,96;4947,25;5422,87;
2807073;"Zalewo (3)";4128,81;4281,40;4621,91;5081,95;
2808011;"Kętrzyn (1)";3436,67;3526,20;3830,16;4397,92;
2808022;"Barciany (2)";4516,77;4892,78;5124,62;5715,85;
2808032;"Kętrzyn (2)";4160,62;4642,55;4846,54;5273,19;
2808043;"Korsze (3)";4305,92;5130,15;5194,91;4642,84;
2808053;"Reszel (3)";3829,68;4147,87;4589,74;5958,42;
2808062;"Srokowo (2)";4251,90;4056,17;5089,72;4944,49;
2809011;"Lidzbark Warmiński (1)";4172,22;4673,82;5268,17;5028,58;
2809022;"Kiwity (2)";4202,18;4539,62;5286,30;5336,82;
2809032;"Lidzbark Warmiński (2)";3990,38;4089,49;4813,98;4875,30;
2809042;"Lubomino (2)";4317,03;5210,31;5593,93;5887,31;
2809053;"Orneta (3)";3699,85;4196,02;4387,29;5028,62;
2810011;"Mrągowo (1)";3837,33;4159,51;4424,68;4906,03;
2810023;"Mikołajki (3)";5038,41;6116,87;5426,35;6463,25;
2810032;"Mrągowo (2)";3966,26;4086,17;4441,60;5164,85;
2810042;"Piecki (2)";4096,29;4360,60;4603,52;5125,93;
2810052;"Sorkwity (2)";4160,40;4523,69;4633,63;5010,69;
2811012;"Janowiec Kościelny (2)";4807,52;5250,35;6379,32;5762,76;
2811022;"Janowo (2)";4403,78;4550,55;5162,41;4956,02;
2811032;"Kozłowo (2)";4410,81;4702,06;4754,90;5051,73;
2811043;"Nidzica (3)";3885,07;4097,06;4386,30;4854,49;
2812011;"Nowe Miasto Lubawskie (1)";3977,00;4431,60;4761,08;5254,68;
2812022;"Biskupiec (2)";4317,17;4958,40;5358,59;5827,43;
2812032;"Grodziczno (2)";4543,88;5086,57;5279,70;5874,43;
2812042;"Kurzętnik (2)";4629,99;5027,39;5697,27;5978,95;
2812052;"Nowe Miasto Lubawskie (2)";4573,15;5180,87;5258,98;6021,03;
2813032;"Kowale Oleckie (2)";4226,83;4678,55;4957,76;5724,00;
2813043;"Olecko (3)";3973,20;4386,74;4734,39;5189,75;
2813052;"Świętajno (2)";4139,91;4471,27;4813,58;5169,18;
2813062;"Wieliczki (2)";4777,55;5825,13;6166,57;5855,05;
2814013;"Barczewo (3)";3808,36;4341,62;4662,08;5324,11;
2814023;"Biskupiec (3)";3915,31;4177,21;4551,73;5273,81;
2814033;"Dobre Miasto (3)";3637,10;3906,64;4928,05;4766,98;
2814042;"Dywity (2)";4426,23;4826,68;5143,73;6153,43;
2814052;"Gietrzwałd (2)";3839,16;4652,46;5308,23;5918,15;
2814063;"Jeziorany (3)";3784,42;4171,09;4801,30;5202,49;
2814072;"Jonkowo (2)";4015,88;4313,40;4959,95;5999,23;
2814082;"Kolno (2)";3802,02;4162,94;4689,00;4888,05;
2814093;"Olsztynek (3)";3816,70;4052,94;4244,57;5004,64;
2814102;"Purda (2)";4078,53;4588,38;4826,03;5904,89;
2814112;"Stawiguda (2)";5243,62;5977,11;6868,92;8368,89;
2814122;"Świątki (2)";4352,00;4364,64;4722,17;5484,15;
2815011;"Ostróda (1)";3889,12;3877,71;4216,20;5366,10;
2815022;"Dąbrówno (2)";4225,37;4725,05;4976,14;5226,62;
2815032;"Grunwald (2)";4995,70;5730,47;5592,60;5572,34;
2815042;"Łukta (2)";4393,60;4611,56;5574,94;5041,84;
2815052;"Małdyty (2)";3936,03;4159,80;4648,20;5290,24;
2815063;"Miłakowo (3)";4339,52;4704,29;4916,80;5420,13;
2815073;"Miłomłyn (3)";4385,56;5264,65;4783,69;5526,34;
2815083;"Morąg (3)";4200,71;4526,88;4828,77;5257,90;
2815092;"Ostróda (2)";4094,47;4579,84;5426,30;5126,95;
2816013;"Biała Piska (3)";4560,71;4756,48;4822,86;5466,52;
2816023;"Orzysz (3)";4135,58;4515,27;5006,23;5289,18;
2816033;"Pisz (3)";3924,22;3983,55;4397,01;4888,77;
2816043;"Ruciane-Nida (3)";3929,95;3978,09;4163,78;4995,21;
2817011;"Szczytno (1)";3686,01;3870,38;4127,33;4531,24;
2817022;"Dźwierzuty (2)";4188,84;4349,53;4577,97;5431,09;
2817032;"Jedwabno (2)";5103,71;5576,90;6162,39;6749,72;
2817043;"Pasym (3)";4271,11;5202,10;4765,93;6404,00;
2817052;"Rozogi (2)";4614,81;4986,26;5332,41;5348,30;
2817062;"Szczytno (2)";3714,91;4041,49;4046,80;5020,19;
2817072;"Świętajno (2)";4363,49;4315,15;4723,05;5113,31;
2817083;"Wielbark (3)";;;;5559,83;
2818012;"Banie Mazurskie (2)";3998,03;4264,36;4428,90;4600,56;
2818022;"Dubeninki (2)";4145,28;4335,04;4850,57;5417,11;
2818033;"Gołdap (3)";4124,40;4617,15;5291,10;5427,19;
2819012;"Budry (2)";4086,36;4430,40;5009,70;5113,70;
2819022;"Pozezdrze (2)";3969,99;4441,56;4669,55;4740,08;
2819033;"Węgorzewo (3)";3518,18;3656,23;3869,22;4662,19;
2861011;"Elbląg (1)";4922,14;4975,58;5283,00;5863,54;
2862011;"Olsztyn (1)";5974,43;6559,30;6937,07;7597,00;
3001011;"Chodzież (1)";3445,65;4023,31;4146,74;4792,25;
3001022;"Budzyń (2)";4084,10;4352,09;5556,36;5796,20;
3001032;"Chodzież (2)";3967,26;4602,67;4935,01;5595,71;
3001043;"Margonin (3)";5549,39;6469,12;6156,78;6682,03;
3001053;"Szamocin (3)";4321,15;4287,65;4500,63;4762,46;
3002011;"Czarnków (1)";4293,45;4541,89;4880,52;5402,17;
3002022;"Czarnków (2)";3509,10;3909,09;4271,29;4583,31;
3002032;"Drawsko (2)";3765,71;4186,61;4602,33;5269,08;
3002043;"Krzyż Wielkopolski (3)";3677,17;3907,93;4357,31;4570,13;
3002052;"Lubasz (2)";3951,99;4310,71;5218,48;5262,04;
3002062;"Połajewo (2)";4131,03;4483,29;4679,84;5453,03;
3002073;"Trzcianka (3)";3799,10;4198,31;4377,40;4762,48;
3002083;"Wieleń (3)";3953,53;4387,03;4417,60;5047,64;
3003011;"Gniezno (1)";3792,75;4181,50;4383,18;4921,80;
3003023;"Czerniejewo (3)";4039,04;4884,98;4832,74;5664,75;
3003032;"Gniezno (2)";4288,61;4538,39;4678,90;5207,02;
3003042;"Kiszkowo (2)";4096,04;4437,22;4999,52;5133,48;
3003053;"Kłecko (3)";3986,48;5430,48;5845,89;5714,78;
3003062;"Łubowo (2)";4298,36;4737,82;6409,12;6245,28;
3003072;"Mieleszyn (2)";3919,53;4405,41;4487,04;4704,23;
3003082;"Niechanowo (2)";4110,82;4562,24;4609,06;5178,68;
3003093;"Trzemeszno (3)";3850,14;4116,94;4463,81;5111,08;
3003103;"Witkowo (3)";3601,75;3972,02;4234,39;4782,74;
3004013;"Borek Wielkopolski (3)";4095,67;4585,29;4662,88;5242,08;
3004023;"Gostyń (3)";3742,87;4368,63;4380,62;4876,06;
3004033;"Krobia (3)";3753,91;4065,08;4164,59;4643,25;
3004042;"Pępowo (2)";3771,84;4281,27;4325,83;5204,15;
3004052;"Piaski (2)";3773,44;4052,05;4604,15;4837,96;
3004063;"Pogorzela (3)";4275,27;4644,67;4654,43;5390,32;
3004073;"Poniec (3)";3888,64;4282,42;4256,40;4630,53;
3005012;"Granowo (2)";4085,94;4942,35;5153,68;5720,05;
3005023;"Grodzisk Wielkopolski (3)";3916,14;4379,72;4440,10;4961,80;
3005032;"Kamieniec (2)";4005,51;4379,64;4784,74;5104,84;
3005043;"Rakoniewice (3)";4100,93;4625,33;4819,37;5100,98;
3005053;"Wielichowo (3)";4138,69;4612,96;4571,82;5020,85;
3006013;"Jaraczewo (3)";3726,75;4326,31;4426,47;4955,66;
3006023;"Jarocin (3)";3711,64;3947,77;4234,81;4935,52;
3006032;"Kotlin (2)";4096,65;4302,27;4597,73;5552,53;
3006043;"Żerków (3)";4222,83;4889,84;4682,32;5177,96;
3007012;"Blizanów (2)";3577,93;4053,51;4304,13;4748,26;
3007022;"Brzeziny (2)";4005,00;4432,10;4665,95;5444,33;
3007032;"Ceków-Kolonia (2)";4184,23;4678,12;4841,55;5739,14;
3007042;"Godziesze Wielkie (2)";3704,63;4129,30;4887,51;5705,83;
3007052;"Koźminek (2)";3571,17;3915,48;4495,36;4790,60;
3007062;"Lisków (2)";3994,43;4387,21;4857,06;6124,40;
3007072;"Mycielin (2)";3726,74;4088,63;4239,41;4859,45;
3007083;"Opatówek (3)";;4465,60;4721,07;5670,91;
3007093;"Stawiszyn (3)";3550,27;3954,12;4520,22;4651,81;
3007102;"Szczytniki (2)";3998,46;4578,95;4809,13;5263,99;
3007112;"Żelazków (2)";3525,21;3923,04;4350,61;4874,20;
3008012;"Baranów (2)";4679,53;5398,58;6131,27;6902,07;
3008022;"Bralin (2)";4046,78;4378,99;4689,04;5252,45;
3008033;"Kępno (3)";4080,47;4538,48;4722,38;5627,77;
3008042;"Łęka Opatowska (2)";4764,07;5455,55;5949,97;6635,58;
3008052;"Perzów (2)";5251,26;5613,24;6068,89;6656,88;
3008062;"Rychtal (2)";3835,45;4183,81;4599,39;4867,20;
3008072;"Trzcinica (2)";3936,98;4263,50;4679,86;5998,70;
3009011;"Koło (1)";3807,19;4378,61;5129,24;5330,83;
3009022;"Babiak (2)";3967,03;4269,04;4324,24;4757,72;
3009032;"Chodów (2)";4173,62;3884,16;4376,38;4700,11;
3009043;"Dąbie (3)";3818,93;4147,90;4294,30;4787,36;
3009052;"Grzegorzew (2)";3717,17;4204,08;4575,20;4842,52;
3009063;"Kłodawa (3)";3567,41;3847,45;4075,62;4720,57;
3009072;"Koło (2)";3643,15;3861,74;4065,37;4695,01;
3009082;"Kościelec (2)";3522,35;3726,48;3953,94;4915,56;
3009092;"Olszówka (2)";3397,86;3848,57;4182,18;4659,69;
3009102;"Osiek Mały (2)";4280,46;4826,08;4875,15;5273,54;
3009113;"Przedecz (3)";4010,80;4542,05;4818,63;5038,81;
3010013;"Golina (3)";3436,95;3900,32;3827,55;4343,70;
3010022;"Grodziec (2)";4305,61;4592,67;5363,71;5692,15;
3010032;"Kazimierz Biskupi (2)";4080,37;4176,59;4376,80;5009,69;
3010043;"Kleczew (3)";6079,02;6473,98;6402,49;6612,49;
3010052;"Kramsk (2)";3773,14;4163,79;4208,15;4809,27;
3010062;"Krzymów (2)";3643,44;3849,66;4035,82;4684,31;
3010073;"Rychwał (3)";3840,63;4214,28;4677,23;4980,45;
3010082;"Rzgów (2)";3780,93;4242,36;4695,69;6122,68;
3010092;"Skulsk (2)";4005,67;4323,79;4636,94;5141,19;
3010103;"Sompolno (3)";3811,82;4401,39;4715,73;4778,56;
3010112;"Stare Miasto (2)";3963,77;4347,71;4673,32;5092,81;
3010123;"Ślesin (3)";4121,56;4286,64;4247,25;4750,23;
3010132;"Wierzbinek (2)";4328,84;4739,37;7085,94;5696,89;
3010142;"Wilczyn (2)";4265,56;4383,48;4708,54;4908,78;
3011011;"Kościan (1)";3801,63;3992,54;4307,71;4883,87;
3011023;"Czempiń (3)";3690,13;4224,15;5930,10;5083,86;
3011032;"Kościan (2)";4326,59;4657,13;4847,72;5621,07;
3011043;"Krzywiń (3)";3895,34;4263,71;4648,36;5567,59;
3011053;"Śmigiel (3)";3939,31;4354,85;4644,92;5161,37;
3012011;"Sulmierzyce (1)";4277,20;4766,77;4972,01;5016,12;
3012023;"Kobylin (3)";3701,93;3744,12;4300,80;4819,06;
3012033;"Koźmin Wielkopolski (3)";3917,39;4092,32;4215,44;4782,78;
3012043;"Krotoszyn (3)";3566,86;3864,46;4064,21;4691,94;
3012052;"Rozdrażew (2)";3686,50;4044,75;4348,04;4699,15;
3012063;"Zduny (3)";3765,94;4354,32;4634,12;5267,17;
3013012;"Krzemieniewo (2)";3726,74;4002,20;4336,61;6030,73;
3013022;"Lipno (2)";4047,22;4299,17;4418,99;5145,70;
3013033;"Osieczna (3)";3941,47;4593,32;4500,02;5225,62;
3013043;"Rydzyna (3)";3847,20;4367,85;4917,94;5096,44;
3013052;"Święciechowa (2)";3906,40;4144,05;4546,69;5555,84;
3013062;"Wijewo (2)";4245,76;4892,94;7683,23;6436,55;
3013072;"Włoszakowice (2)";3908,52;4551,84;5098,86;5685,98;
3014012;"Chrzypsko Wielkie (2)";4563,26;4982,05;5278,26;5829,09;
3014022;"Kwilcz (2)";3994,47;4413,97;4470,64;4880,94;
3014033;"Międzychód (3)";4220,23;4796,30;5076,21;5394,29;
3014043;"Sieraków (3)";3902,16;5592,87;5373,93;5931,92;
3015012;"Kuślin (2)";4173,92;4403,26;4667,02;5280,16;
3015023;"Lwówek (3)";4145,16;4520,93;4954,60;5267,45;
3015032;"Miedzichowo (2)";4194,93;4490,88;4783,76;6034,83;
3015043;"Nowy Tomyśl (3)";4156,60;4572,28;5209,29;5654,08;
3015053;"Opalenica (3)";3812,12;4256,91;4331,62;4830,57;
3015063;"Zbąszyń (3)";3475,53;3974,41;4089,17;4814,73;
3016013;"Oborniki (3)";3815,34;4106,59;4549,03;5042,51;
3016023;"Rogoźno (3)";3682,08;4196,82;4339,41;4899,57;
3016032;"Ryczywół (2)";3974,23;4936,15;4889,13;4987,19;
3017011;"Ostrów Wielkopolski (1)";3484,16;3886,28;4130,18;4927,15;
3017023;"Nowe Skalmierzyce (3)";4509,83;4614,78;5296,85;5789,29;
3017033;"Odolanów (3)";4124,01;4577,48;4551,07;5631,83;
3017042;"Ostrów Wielkopolski (2)";3533,37;3937,07;3989,44;4577,44;
3017052;"Przygodzice (2)";3716,31;4018,47;4914,93;5582,19;
3017063;"Raszków (3)";3948,61;4078,83;4416,41;4799,77;
3017072;"Sieroszewice (2)";3732,11;3871,29;4022,39;4611,11;
3017082;"Sośnie (2)";3967,09;4269,78;4423,66;4928,39;
3018012;"Czajków (2)";4412,28;4791,04;5371,40;7865,20;
3018022;"Doruchów (2)";4064,32;4437,43;4718,90;5214,27;
3018033;"Grabów nad Prosną (3)";3657,65;4168,85;4122,35;4779,50;
3018042;"Kobyla Góra (2)";4047,06;4323,45;4928,46;5962,42;
3018052;"Kraszewice (2)";4418,45;4872,54;6120,37;7217,83;
3018063;"Mikstat (3)";4087,37;4566,04;4829,24;5601,01;
3018073;"Ostrzeszów (3)";3547,94;3858,99;4065,67;4702,60;
3019011;"Piła (1)";3930,84;4050,05;4682,21;4849,78;
3019022;"Białośliwie (2)";3822,26;4245,40;4662,54;5535,59;
3019032;"Kaczory (2)";3711,95;4173,15;4902,65;4925,47;
3019043;"Łobżenica (3)";3789,90;4134,26;4498,33;4665,41;
3019052;"Miasteczko Krajeńskie (2)";4062,37;4667,02;4710,91;5245,88;
3019062;"Szydłowo (2)";3843,61;4237,72;4544,14;5472,35;
3019073;"Ujście (3)";3603,41;4078,34;4387,21;4569,50;
3019083;"Wyrzysk (3)";3522,93;3817,58;4039,30;4594,99;
3019093;"Wysoka (3)";3751,89;4087,35;4753,75;4799,07;
3020013;"Chocz (3)";3792,41;4133,31;4318,23;5523,55;
3020022;"Czermin (2)";4137,26;4456,41;5248,65;5706,63;
3020033;"Dobrzyca (3)";3749,68;4363,14;5128,17;4962,36;
3020042;"Gizałki (2)";4607,27;5870,47;5094,88;5844,60;
3020052;"Gołuchów (2)";3881,20;4301,75;4410,04;4696,15;
3020063;"Pleszew (3)";3746,29;4055,28;4315,00;5280,45;
3021011;"Luboń (1)";3428,69;3775,03;4048,53;5202,18;
3021021;"Puszczykowo (1)";3915,73;4777,39;5118,04;5801,31;
3021033;"Buk (3)";4017,99;4384,23;4614,08;5069,96;
3021042;"Czerwonak (2)";3992,11;4327,81;4762,72;5430,12;
3021052;"Dopiewo (2)";4450,31;4779,60;5512,79;6042,89;
3021062;"Kleszczewo (2)";4841,58;4745,37;5236,82;5876,50;
3021072;"Komorniki (2)";4727,94;5032,21;5576,82;6418,93;
