"Kod";"Nazwa";"gminy łącznie z miastami na prawach powiatu;ogółem;2016;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2017;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2018;[zł]";"gminy łącznie z miastami na prawach powiatu;ogółem;2019;[zł]";
2469011;"Katowice (1)";5383,88;5750,74;6674,23;7767,26;
2470011;"Mysłowice (1)";4604,36;4795,86;4980,02;5741,99;
2471011;"Piekary Śląskie (1)";4114,87;4733,78;5330,07;6047,52;
2472011;"Ruda Śląska (1)";4944,65;5353,70;5779,17;5991,16;
2473011;"Rybnik (1)";5116,92;6120,50;7012,33;7546,37;
2474011;"Siemianowice Śląskie (1)";4228,87;5077,75;5289,81;5828,93;
2475011;"Sosnowiec (1)";3928,89;4619,87;5006,19;5305,37;
2476011;"Świętochłowice (1)";4259,96;4527,09;4767,19;4981,97;
2477011;"Tychy (1)";4919,08;5457,13;6297,14;7323,97;
2478011;"Zabrze (1)";4629,33;4803,80;5241,40;5973,87;
2479011;"Żory (1)";4623,54;4926,82;5489,07;6492,10;
2601013;"Busko-Zdrój (3)";3362,65;3661,66;4550,52;4930,90;
2601022;"Gnojno (2)";4141,20;4693,06;5376,65;5905,20;
2601033;"Nowy Korczyn (3)";;;;4774,16;
2601043;"Pacanów (3)";;;;4774,91;
2601052;"Solec-Zdrój (2)";4103,47;4692,28;6045,53;6667,12;
2601063;"Stopnica (3)";3780,71;3701,40;4540,27;4638,77;
2601072;"Tuczępy (2)";4104,77;4353,03;4763,84;4884,15;
2601083;"Wiślica (3)";;;4373,38;4487,83;
2602012;"Imielno (2)";3933,01;4205,50;4799,87;4880,69;
2602023;"Jędrzejów (3)";3454,09;3629,16;4034,27;4611,25;
2602033;"Małogoszcz (3)";4021,12;4001,58;4352,49;4587,06;
2602042;"Nagłowice (2)";3845,60;3999,14;4275,19;5141,32;
2602052;"Oksa (2)";3536,96;3800,39;4128,52;4811,68;
2602063;"Sędziszów (3)";3999,60;4262,29;4877,51;5992,25;
2602072;"Słupia (2)";3562,10;4049,64;4781,23;5171,54;
2602082;"Sobków (2)";3322,16;3768,35;4268,88;4974,78;
2602092;"Wodzisław (2)";3360,70;3651,60;4033,51;4322,76;
2603012;"Bejsce (2)";2743,82;3194,02;4096,03;3952,63;
2603022;"Czarnocin (2)";3545,39;4491,47;4223,96;4578,13;
2603033;"Kazimierza Wielka (3)";3002,90;3372,62;3763,26;4223,78;
2603043;"Opatowiec (3)";;;;4799,20;
2603053;"Skalbmierz (3)";3654,18;3475,60;4625,93;4509,05;
2604012;"Bieliny (2)";3684,40;4644,07;5102,53;5255,51;
2604023;"Bodzentyn (3)";3612,79;4182,19;5276,80;4802,91;
2604033;"Chęciny (3)";3509,21;4086,39;5414,76;4639,79;
2604043;"Chmielnik (3)";3820,34;4521,02;5749,71;6517,66;
2604053;"Daleszyce (3)";3565,52;4467,86;4710,93;5287,07;
2604062;"Górno (2)";3470,05;4213,06;5045,57;6632,32;
2604073;"Łagów (3)";;;5678,77;6306,57;
2604082;"Łopuszno (2)";3746,81;4387,66;4727,60;6854,82;
2604092;"Masłów (2)";3525,26;4235,93;4777,24;4962,05;
2604102;"Miedziana Góra (2)";3370,40;4111,23;4821,43;4741,21;
2604112;"Mniów (2)";3487,43;4049,93;4780,05;4754,25;
2604123;"Morawica (3)";;4592,76;5658,11;5638,52;
2604133;"Nowa Słupia (3)";;;;5802,13;
2604142;"Piekoszów (2)";3275,49;3731,71;4160,16;4818,78;
2604153;"Pierzchnica (3)";;;;5348,32;
2604162;"Raków (2)";4102,50;4550,14;5114,28;6524,00;
2604172;"Nowiny (2)";6131,48;9169,51;8178,52;8789,44;
2604182;"Strawczyn (2)";3525,59;4825,38;4525,40;5854,63;
2604192;"Zagnańsk (2)";3128,44;3407,58;3688,11;4538,48;
2605012;"Fałków (2)";3864,53;4252,03;5540,08;4720,84;
2605022;"Gowarczów (2)";3382,63;3784,77;4239,97;4380,57;
2605033;"Końskie (3)";3418,55;3656,71;3857,40;4483,48;
2605043;"Radoszyce (3)";;;5279,09;5566,79;
2605052;"Ruda Maleniecka (2)";3445,60;4241,07;5485,36;5719,83;
2605062;"Słupia Konecka (2)";4131,56;4286,09;5077,67;5740,02;
2605072;"Smyków (2)";4205,11;4418,81;5252,55;4784,10;
2605083;"Stąporków (3)";2796,42;3530,31;3656,42;3929,78;
2606012;"Baćkowice (2)";3847,31;4116,55;4983,00;6073,90;
2606022;"Iwaniska (2)";3837,97;4339,47;4286,16;4636,16;
2606032;"Lipnik (2)";3265,77;3359,95;4064,10;4234,95;
2606043;"Opatów (3)";2925,25;3326,78;4028,95;3932,08;
2606053;"Ożarów (3)";4397,90;4644,43;5566,99;5822,02;
2606062;"Sadowie (2)";2925,09;3304,92;4064,56;4518,12;
2606072;"Tarłów (2)";3402,31;3597,73;3823,89;4058,02;
2606082;"Wojciechowice (2)";3348,17;4083,29;4793,43;4502,00;
2607011;"Ostrowiec Świętokrzyski (1)";2967,81;3471,90;3599,47;3883,03;
2607022;"Bałtów (2)";3750,78;4019,22;7103,51;5771,69;
2607032;"Bodzechów (2)";3348,60;3844,80;5439,28;5255,49;
2607043;"Ćmielów (3)";3192,92;3468,80;3898,07;4101,17;
2607053;"Kunów (3)";3262,34;3797,45;4563,42;5150,91;
2607062;"Waśniów (2)";3888,61;4332,71;5639,32;4535,63;
2608013;"Działoszyce (3)";3106,54;3282,37;4256,64;4518,84;
2608022;"Kije (2)";3725,42;3736,13;3916,46;4424,01;
2608032;"Michałów (2)";3085,98;4094,23;4730,34;4439,96;
2608043;"Pińczów (3)";3332,08;3606,72;3755,50;4421,33;
2608052;"Złota (2)";3179,64;4000,08;4048,40;3992,67;
2609011;"Sandomierz (1)";3807,45;4287,19;4604,64;5359,07;
2609022;"Dwikozy (2)";3339,61;3543,61;4286,09;4701,07;
2609032;"Klimontów (2)";3647,07;4148,06;5505,28;4805,67;
2609043;"Koprzywnica (3)";3694,42;3972,37;4185,54;6837,86;
2609052;"Łoniów (2)";3710,62;3877,63;5488,12;5680,85;
2609062;"Obrazów (2)";3578,76;3867,88;4279,29;4592,31;
2609072;"Samborzec (2)";3447,72;3717,16;4184,56;5540,71;
2609082;"Wilczyce (2)";3575,89;4105,48;4442,24;4639,70;
2609093;"Zawichost (3)";3678,17;3999,51;4201,32;4700,92;
2610011;"Skarżysko-Kamienna (1)";3055,28;3289,29;3589,89;3949,44;
2610022;"Bliżyn (2)";3079,82;3304,85;4192,38;4250,52;
2610032;"Łączna (2)";3327,48;3753,54;4255,97;4684,87;
2610042;"Skarżysko Kościelne (2)";3010,39;3423,38;3754,12;4458,88;
2610053;"Suchedniów (3)";3320,61;3900,91;4439,27;4187,69;
2611011;"Starachowice (1)";3224,49;3745,71;4442,39;4447,02;
2611022;"Brody (2)";3353,90;3960,12;4609,44;5082,73;
2611032;"Mirzec (2)";3459,48;4030,66;5632,36;5472,34;
2611042;"Pawłów (2)";3580,13;4046,31;5221,44;5371,79;
2611053;"Wąchock (3)";3068,30;3362,29;3693,18;4416,05;
2612012;"Bogoria (2)";4626,02;4949,08;5509,89;5932,60;
2612022;"Łubnice (2)";3979,84;4473,86;5278,25;5748,54;
2612033;"Oleśnica (3)";;;;4931,66;
2612043;"Osiek (3)";3939,67;4072,92;4218,65;4464,82;
2612053;"Połaniec (3)";5607,34;6256,04;7187,25;7303,23;
2612062;"Rytwiany (2)";3384,35;3790,49;4029,77;4709,02;
2612073;"Staszów (3)";3387,02;3711,55;4039,26;4683,81;
2612083;"Szydłów (3)";;;;6646,10;
2613012;"Kluczewsko (2)";3808,03;4426,39;5534,29;4985,18;
2613022;"Krasocin (2)";3943,84;4126,00;4842,13;4557,30;
2613032;"Moskorzew (2)";3297,89;3639,48;4232,15;5099,13;
2613042;"Radków (2)";3604,63;3889,75;4262,36;4980,37;
2613052;"Secemin (2)";3418,70;3786,67;4884,06;4707,52;
2613063;"Włoszczowa (3)";3250,67;3625,10;4450,75;4409,67;
2661011;"Kielce (1)";5818,36;6428,23;6996,78;7910,83;
2801011;"Bartoszyce (1)";3452,40;4046,23;4413,04;4878,78;
2801021;"Górowo Iławeckie (1)";4567,77;5034,24;6486,38;6252,54;
2801032;"Bartoszyce (2)";4311,13;4548,56;4568,08;4705,10;
2801043;"Bisztynek (3)";3778,07;4287,77;5060,12;5501,81;
2801052;"Górowo Iławeckie (2)";3967,74;4595,26;4470,81;5508,77;
2801063;"Sępopol (3)";4334,29;5508,64;5477,42;5037,59;
2802011;"Braniewo (1)";3498,55;3651,85;3881,11;4332,02;
2802022;"Braniewo (2)";3645,95;4640,53;4502,64;4668,50;
2802033;"Frombork (3)";3919,38;4062,43;4545,44;4464,01;
2802042;"Lelkowo (2)";3987,12;4848,30;4451,64;4586,25;
2802053;"Pieniężno (3)";4601,21;4697,85;4639,42;4946,15;
2802062;"Płoskinia (2)";4955,68;7324,10;6644,28;5867,31;
2802072;"Wilczęta (2)";4243,79;5256,02;5884,49;5169,05;
2803011;"Działdowo (1)";3262,91;4344,34;4301,02;4314,25;
2803022;"Działdowo (2)";3895,40;4338,70;4683,93;4791,86;
2803032;"Iłowo-Osada (2)";3976,63;4816,70;4628,50;4671,83;
2803043;"Lidzbark (3)";3847,84;4129,34;4557,06;4801,95;
2803052;"Płośnica (2)";4343,88;4872,98;5717,89;5553,69;
2803062;"Rybno (2)";4245,88;4616,66;5373,27;6265,54;
2804012;"Elbląg (2)";4214,28;5150,90;5812,54;6802,76;
2804022;"Godkowo (2)";3942,78;4527,49;4934,95;5160,20;
2804032;"Gronowo Elbląskie (2)";3970,57;4387,93;4886,15;5215,41;
2804042;"Markusy (2)";4163,80;4326,00;4586,09;4612,74;
2804052;"Milejewo (2)";3864,20;4388,97;4453,82;4598,89;
2804063;"Młynary (3)";4383,35;5230,30;5616,77;6320,91;
2804073;"Pasłęk (3)";3860,54;4129,01;4445,31;5200,28;
2804082;"Rychliki (2)";4329,80;4763,35;5234,61;5262,09;
2804093;"Tolkmicko (3)";3715,32;3862,83;5110,00;4521,06;
2805011;"Ełk (1)";3378,33;4172,54;4547,30;5005,30;
2805022;"Ełk (2)";4569,99;5887,05;6398,89;5756,94;
2805032;"Kalinowo (2)";3818,69;4638,97;4919,05;5160,90;
2805042;"Prostki (2)";4004,38;4418,38;5221,40;5128,59;
2805052;"Stare Juchy (2)";3761,80;4189,57;4047,75;4753,55;
2806011;"Giżycko (1)";3414,31;3948,09;4699,09;5051,96;
2806042;"Giżycko (2)";4561,37;4927,30;5612,98;5621,66;
2806052;"Kruklanki (2)";4048,43;4978,28;5924,79;5023,83;
2806062;"Miłki (2)";4217,22;4955,26;6031,34;4856,07;
2806083;"Ryn (3)";3722,76;4378,86;6035,79;5747,30;
2806102;"Wydminy (2)";4064,04;4406,39;5920,84;5241,84;
2807011;"Iława (1)";3742,73;4288,39;4920,78;5064,26;
2807021;"Lubawa (1)";4191,72;4709,08;5600,86;5785,18;
2807032;"Iława (2)";4177,59;4337,11;5012,04;5136,77;
2807043;"Kisielice (3)";4323,47;4843,34;5383,76;5782,78;
2807052;"Lubawa (2)";3746,81;4677,59;4821,65;5557,11;
2807063;"Susz (3)";4504,33;4848,01;5408,76;5459,10;
2807073;"Zalewo (3)";4191,01;4436,06;5142,18;5282,59;
2808011;"Kętrzyn (1)";3298,98;3655,75;4522,64;4432,23;
2808022;"Barciany (2)";4418,03;5100,77;4924,41;5706,95;
2808032;"Kętrzyn (2)";4271,31;5186,22;5612,48;5822,36;
2808043;"Korsze (3)";4845,07;5134,99;5557,93;4776,97;
2808053;"Reszel (3)";3704,78;4144,38;5454,93;6159,46;
2808062;"Srokowo (2)";3950,09;4980,24;4581,07;4511,05;
2809011;"Lidzbark Warmiński (1)";3681,47;4757,40;5476,75;5165,55;
2809022;"Kiwity (2)";4175,69;4648,94;5222,59;5025,09;
2809032;"Lidzbark Warmiński (2)";3869,93;4405,03;4899,11;5228,40;
2809042;"Lubomino (2)";4198,76;4993,85;5442,83;5865,34;
2809053;"Orneta (3)";3763,27;4227,28;4572,86;5140,31;
2810011;"Mrągowo (1)";3726,11;4073,38;4482,78;4689,24;
2810023;"Mikołajki (3)";5334,01;5017,65;5682,47;8051,31;
2810032;"Mrągowo (2)";3710,31;4240,99;4640,42;5186,26;
2810042;"Piecki (2)";3976,42;4297,49;5033,33;5450,02;
2810052;"Sorkwity (2)";4096,03;4753,43;4720,54;4855,20;
2811012;"Janowiec Kościelny (2)";4700,01;5284,05;6185,95;5726,81;
2811022;"Janowo (2)";4546,86;4629,74;5521,80;4954,85;
2811032;"Kozłowo (2)";4240,24;4390,15;4854,03;5033,92;
2811043;"Nidzica (3)";4040,08;4347,44;4878,28;4817,09;
2812011;"Nowe Miasto Lubawskie (1)";3935,50;4385,43;5237,46;5121,55;
2812022;"Biskupiec (2)";4073,43;5173,50;5866,20;5528,77;
2812032;"Grodziczno (2)";4592,06;4892,50;5544,77;6210,40;
2812042;"Kurzętnik (2)";4434,29;5266,31;5782,49;5815,36;
2812052;"Nowe Miasto Lubawskie (2)";4664,94;5062,22;5677,26;6542,29;
2813032;"Kowale Oleckie (2)";4052,18;4626,55;4847,56;5437,47;
2813043;"Olecko (3)";3787,41;4393,68;5104,40;4977,80;
2813052;"Świętajno (2)";3925,71;4160,43;4432,85;4903,04;
2813062;"Wieliczki (2)";4458,26;5938,13;6350,38;5927,23;
2814013;"Barczewo (3)";3613,03;4477,65;4719,03;5127,45;
2814023;"Biskupiec (3)";3682,27;3927,26;5584,22;6124,25;
2814033;"Dobre Miasto (3)";3479,05;4119,57;5671,65;4474,99;
2814042;"Dywity (2)";4198,27;4861,56;5722,10;6654,91;
2814052;"Gietrzwałd (2)";3640,60;4592,41;5685,62;6433,98;
2814063;"Jeziorany (3)";3569,05;4378,19;4857,50;5221,05;
2814072;"Jonkowo (2)";3714,90;4249,59;5329,48;6975,33;
2814082;"Kolno (2)";3661,46;4445,92;4570,28;4852,92;
2814093;"Olsztynek (3)";3802,03;4175,34;4475,50;5006,36;
2814102;"Purda (2)";3994,48;4753,66;5395,30;6056,16;
2814112;"Stawiguda (2)";4740,83;6063,61;6742,53;7941,22;
2814122;"Świątki (2)";4374,76;4443,80;5248,55;5638,12;
2815011;"Ostróda (1)";3658,56;3818,07;4764,98;5179,94;
2815022;"Dąbrówno (2)";4203,67;4925,63;5105,39;5453,37;
2815032;"Grunwald (2)";5073,78;5803,32;5862,77;5716,80;
2815042;"Łukta (2)";4237,07;4579,49;6184,29;5255,82;
2815052;"Małdyty (2)";3582,13;4299,99;4408,55;4407,51;
2815063;"Miłakowo (3)";4248,64;4802,17;5210,55;5712,08;
2815073;"Miłomłyn (3)";4208,54;5766,46;4423,65;5743,92;
2815083;"Morąg (3)";3955,94;4579,78;4795,64;5112,33;
2815092;"Ostróda (2)";4028,93;4539,45;5326,79;5660,98;
2816013;"Biała Piska (3)";4326,03;4914,95;5159,78;5290,93;
2816023;"Orzysz (3)";3983,24;4180,34;5598,55;4910,47;
2816033;"Pisz (3)";3277,74;3612,11;3937,88;4439,09;
2816043;"Ruciane-Nida (3)";3318,39;4023,83;4288,56;4683,86;
2817011;"Szczytno (1)";3603,12;3886,10;4243,69;4601,27;
2817022;"Dźwierzuty (2)";3933,58;4409,48;4687,62;5116,29;
2817032;"Jedwabno (2)";5208,59;5778,15;6544,97;6374,29;
2817043;"Pasym (3)";3864,75;4849,93;6967,78;4942,25;
2817052;"Rozogi (2)";4487,26;4828,59;5531,08;5468,32;
2817062;"Szczytno (2)";3739,81;4167,51;4311,99;4517,27;
2817072;"Świętajno (2)";4421,65;4739,82;5252,82;5404,67;
2817083;"Wielbark (3)";;;;5452,89;
2818012;"Banie Mazurskie (2)";3600,21;4175,72;4312,56;4462,31;
2818022;"Dubeninki (2)";3924,12;4764,98;4671,23;4967,29;
2818033;"Gołdap (3)";3764,22;4689,87;5451,96;5671,22;
2819012;"Budry (2)";3843,66;5168,31;4145,70;4938,86;
2819022;"Pozezdrze (2)";3373,59;3718,21;4758,29;4721,54;
2819033;"Węgorzewo (3)";3236,91;3566,35;3950,39;4288,83;
2861011;"Elbląg (1)";4595,64;4988,91;5142,59;5830,59;
2862011;"Olsztyn (1)";5293,50;6216,00;7371,82;7595,75;
3001011;"Chodzież (1)";3180,33;4194,50;4299,75;4111,46;
3001022;"Budzyń (2)";4048,54;4235,93;5115,80;5543,42;
3001032;"Chodzież (2)";3731,86;4205,20;4948,31;5747,38;
3001043;"Margonin (3)";5193,33;5884,66;6880,92;6504,33;
3001053;"Szamocin (3)";4166,22;4549,23;4744,92;4905,35;
3002011;"Czarnków (1)";4034,64;4595,78;5001,44;5494,80;
3002022;"Czarnków (2)";3448,07;4021,44;4621,35;4514,61;
3002032;"Drawsko (2)";3657,99;4335,15;5131,69;4982,30;
3002043;"Krzyż Wielkopolski (3)";3482,90;3967,96;4176,11;4332,09;
3002052;"Lubasz (2)";3970,58;5003,26;5978,80;5087,38;
3002062;"Połajewo (2)";3943,19;4836,06;4842,16;5658,57;
3002073;"Trzcianka (3)";3673,48;4486,79;4345,18;5250,78;
3002083;"Wieleń (3)";3799,23;4458,53;4591,43;5702,28;
3003011;"Gniezno (1)";3875,51;4359,02;4645,61;5152,35;
3003023;"Czerniejewo (3)";3759,71;5143,70;5175,29;5341,61;
3003032;"Gniezno (2)";4153,55;5157,59;5426,76;5394,65;
3003042;"Kiszkowo (2)";3583,39;4617,63;4757,55;5108,03;
3003053;"Kłecko (3)";4553,13;5562,50;7141,86;5715,54;
3003062;"Łubowo (2)";4221,71;5075,03;8028,80;5618,21;
3003072;"Mieleszyn (2)";3706,71;4344,65;4641,85;4724,36;
3003082;"Niechanowo (2)";3969,49;4388,01;5372,16;5152,11;
3003093;"Trzemeszno (3)";3983,83;4363,05;5447,54;4965,97;
3003103;"Witkowo (3)";3343,99;3895,75;4366,20;4496,21;
3004013;"Borek Wielkopolski (3)";3823,14;4610,55;4539,60;5109,51;
3004023;"Gostyń (3)";3548,32;4051,26;4379,00;4904,85;
3004033;"Krobia (3)";3734,07;3868,51;4328,07;4721,17;
3004042;"Pępowo (2)";3711,94;4193,08;4182,27;5131,53;
3004052;"Piaski (2)";3696,24;4306,07;4675,64;4601,97;
3004063;"Pogorzela (3)";4294,91;4668,78;4585,07;5229,50;
3004073;"Poniec (3)";3692,54;3996,49;4228,50;4635,43;
3005012;"Granowo (2)";3892,16;5091,65;5594,71;5649,87;
3005023;"Grodzisk Wielkopolski (3)";3811,89;4383,25;4737,30;4780,65;
3005032;"Kamieniec (2)";3725,70;4366,39;4636,37;4551,79;
3005043;"Rakoniewice (3)";3873,78;4737,54;4894,67;4907,45;
3005053;"Wielichowo (3)";3772,30;4379,55;4642,25;4726,56;
3006013;"Jaraczewo (3)";3591,81;4148,75;4955,02;4589,96;
3006023;"Jarocin (3)";3831,99;4283,33;4866,22;4753,81;
3006032;"Kotlin (2)";4113,35;4640,91;4684,37;5217,26;
3006043;"Żerków (3)";4094,92;5218,14;5215,40;5058,38;
3007012;"Blizanów (2)";3444,75;4262,89;4733,17;4748,62;
3007022;"Brzeziny (2)";3860,65;4427,49;4770,40;5649,45;
3007032;"Ceków-Kolonia (2)";4253,59;5210,84;5631,39;5501,57;
3007042;"Godziesze Wielkie (2)";3574,81;4078,10;4885,01;5582,38;
3007052;"Koźminek (2)";3516,23;3831,24;4905,68;5226,38;
3007062;"Lisków (2)";3981,78;4673,47;4687,52;5547,17;
3007072;"Mycielin (2)";3591,25;4031,25;4395,21;5100,26;
3007083;"Opatówek (3)";;4787,19;5473,83;5120,62;
3007093;"Stawiszyn (3)";3380,59;3745,45;4719,19;4794,64;
3007102;"Szczytniki (2)";3854,60;4790,09;5077,38;5202,18;
3007112;"Żelazków (2)";3389,52;3818,56;4495,07;5014,04;
3008012;"Baranów (2)";4285,95;4972,98;6083,29;5611,33;
3008022;"Bralin (2)";3802,10;4538,06;5233,84;5220,09;
3008033;"Kępno (3)";3969,09;4849,46;5286,11;5355,50;
3008042;"Łęka Opatowska (2)";4392,47;5081,79;5472,52;8123,36;
3008052;"Perzów (2)";4522,24;5892,50;5706,74;6078,45;
3008062;"Rychtal (2)";3696,28;4609,74;4266,08;4967,30;
3008072;"Trzcinica (2)";3656,83;4484,71;5439,45;6035,11;
3009011;"Koło (1)";3695,99;4261,07;5001,71;5136,22;
3009022;"Babiak (2)";4004,99;4145,33;4554,51;4753,07;
3009032;"Chodów (2)";4112,37;4326,42;4521,39;4362,19;
3009043;"Dąbie (3)";3697,60;4042,12;4905,29;5603,34;
3009052;"Grzegorzew (2)";3565,89;4409,38;5588,83;4794,59;
3009063;"Kłodawa (3)";3633,43;3811,29;4279,95;4288,26;
3009072;"Koło (2)";3369,82;3607,28;4496,39;4642,17;
3009082;"Kościelec (2)";3261,93;3779,80;4787,93;5039,84;
3009092;"Olszówka (2)";3327,63;3969,79;4251,23;5006,89;
3009102;"Osiek Mały (2)";3785,59;4459,38;5152,55;5125,65;
3009113;"Przedecz (3)";4009,86;4702,56;4323,53;5050,90;
3010013;"Golina (3)";3369,08;3895,71;4239,20;4311,72;
3010022;"Grodziec (2)";3803,37;4655,06;5328,39;5694,12;
3010032;"Kazimierz Biskupi (2)";3896,42;4149,83;4428,83;4677,02;
3010043;"Kleczew (3)";5662,46;5653,47;6894,90;7091,53;
3010052;"Kramsk (2)";3563,08;4045,45;4234,68;4509,68;
3010062;"Krzymów (2)";3436,60;3768,87;4116,83;4559,42;
3010073;"Rychwał (3)";3666,35;4207,26;4938,15;4994,74;
3010082;"Rzgów (2)";3810,68;4481,80;5963,00;5560,12;
3010092;"Skulsk (2)";3971,56;4279,49;4630,48;4988,18;
3010103;"Sompolno (3)";3998,94;4588,35;4855,90;4800,96;
3010112;"Stare Miasto (2)";3724,33;4201,24;4727,48;5305,02;
3010123;"Ślesin (3)";4101,03;4485,12;4530,19;4726,17;
3010132;"Wierzbinek (2)";4121,48;4836,68;7036,82;5833,86;
3010142;"Wilczyn (2)";4148,83;4796,20;5358,60;4707,83;
3011011;"Kościan (1)";3770,97;4041,84;4492,96;5061,16;
3011023;"Czempiń (3)";3759,79;4747,35;6868,34;4724,27;
3011032;"Kościan (2)";3981,74;4833,63;4620,44;6018,36;
3011043;"Krzywiń (3)";3797,04;5076,28;6510,60;5493,71;
3011053;"Śmigiel (3)";4333,21;4912,21;4653,16;5147,54;
3012011;"Sulmierzyce (1)";4069,31;4840,10;4945,83;4852,91;
3012023;"Kobylin (3)";3490,85;4204,63;4227,59;4692,97;
3012033;"Koźmin Wielkopolski (3)";3530,70;3982,32;4451,71;4922,40;
3012043;"Krotoszyn (3)";3309,84;3626,96;4313,93;4884,79;
3012052;"Rozdrażew (2)";3750,36;3818,51;4229,93;4399,10;
3012063;"Zduny (3)";3597,10;4491,08;5671,12;5038,57;
3013012;"Krzemieniewo (2)";3189,11;5410,55;5463,27;4294,07;
3013022;"Lipno (2)";3691,60;4341,23;4713,59;5004,49;
3013033;"Osieczna (3)";4211,02;5290,81;6138,13;4513,91;
3013043;"Rydzyna (3)";3700,73;4428,84;5542,41;4961,73;
3013052;"Święciechowa (2)";3756,64;3985,17;5577,95;5068,42;
3013062;"Wijewo (2)";4054,52;5311,19;8689,21;6059,26;
3013072;"Włoszakowice (2)";3854,50;4964,03;5438,63;5856,92;
3014012;"Chrzypsko Wielkie (2)";4259,08;5457,71;5185,69;5788,78;
3014022;"Kwilcz (2)";3961,09;4402,66;4504,88;4765,65;
3014033;"Międzychód (3)";3929,43;4746,62;4903,40;5101,49;
3014043;"Sieraków (3)";3601,47;5064,28;5867,54;5247,53;
3015012;"Kuślin (2)";4041,28;4315,76;4640,96;5432,85;
3015023;"Lwówek (3)";4111,15;4434,33;5037,24;5372,91;
3015032;"Miedzichowo (2)";3969,75;4521,79;4513,55;6064,62;
3015043;"Nowy Tomyśl (3)";3697,95;5022,29;5108,61;5525,18;
3015053;"Opalenica (3)";4132,58;4381,70;4587,97;5062,07;
3015063;"Zbąszyń (3)";3298,20;3797,37;4179,57;4562,49;
3016013;"Oborniki (3)";3699,95;4217,50;4885,20;4791,47;
3016023;"Rogoźno (3)";3652,54;4092,45;5035,23;4702,20;
3016032;"Ryczywół (2)";3901,32;5681,06;5017,98;4626,25;
3017011;"Ostrów Wielkopolski (1)";3504,70;3888,05;4161,51;4928,63;
3017023;"Nowe Skalmierzyce (3)";4910,45;4899,87;5408,87;5785,73;
3017033;"Odolanów (3)";4130,07;4772,03;5410,68;5649,13;
3017042;"Ostrów Wielkopolski (2)";3444,20;3933,03;4384,85;5075,66;
3017052;"Przygodzice (2)";3673,75;4239,43;5555,05;5707,35;
3017063;"Raszków (3)";3762,72;4169,43;4621,27;4677,39;
3017072;"Sieroszewice (2)";3411,75;4080,20;4460,39;4541,05;
3017082;"Sośnie (2)";3924,98;4118,41;4612,27;5240,70;
3018012;"Czajków (2)";4272,14;5065,87;5135,32;7216,99;
3018022;"Doruchów (2)";3845,26;4499,02;5406,33;5580,64;
3018033;"Grabów nad Prosną (3)";3445,67;3880,05;4290,64;4936,66;
3018042;"Kobyla Góra (2)";4157,35;4595,63;4398,66;5232,60;
3018052;"Kraszewice (2)";4165,22;5098,88;6665,30;8062,19;
3018063;"Mikstat (3)";3989,17;4370,56;4506,68;5228,89;
3018073;"Ostrzeszów (3)";3433,64;3744,20;4782,56;4719,63;
3019011;"Piła (1)";3941,31;4376,60;4597,22;4726,78;
3019022;"Białośliwie (2)";3574,55;4088,64;4807,27;6560,11;
3019032;"Kaczory (2)";3922,66;4584,76;4711,10;4594,56;
3019043;"Łobżenica (3)";3834,64;4428,52;4424,54;4860,42;
3019052;"Miasteczko Krajeńskie (2)";3910,54;4187,49;4760,15;7277,03;
3019062;"Szydłowo (2)";3655,27;4091,57;4704,43;5282,87;
3019073;"Ujście (3)";3526,52;4080,31;4556,59;4248,09;
3019083;"Wyrzysk (3)";3457,58;3961,12;4306,18;4980,23;
3019093;"Wysoka (3)";3726,23;4345,64;5118,56;4595,36;
3020013;"Chocz (3)";3845,29;4268,29;5451,54;6766,64;
3020022;"Czermin (2)";3880,23;4890,79;5686,01;4888,57;
3020033;"Dobrzyca (3)";3604,17;4647,25;5169,39;4838,31;
3020042;"Gizałki (2)";4195,80;5255,87;6143,51;6237,91;
3020052;"Gołuchów (2)";3860,33;4179,76;5239,87;4648,89;
3020063;"Pleszew (3)";3393,46;4169,26;4895,32;5230,79;
3021011;"Luboń (1)";3239,46;3875,33;4211,35;5315,42;
3021021;"Puszczykowo (1)";3959,51;4654,57;5569,19;5708,09;
3021033;"Buk (3)";4080,28;4602,05;5314,78;5030,74;
3021042;"Czerwonak (2)";4045,68;4444,10;5036,02;5643,48;
3021052;"Dopiewo (2)";4754,35;4862,82;5757,44;6108,26;
3021062;"Kleszczewo (2)";4036,03;4819,88;6678,03;6264,47;
3021072;"Komorniki (2)";4903,10;5102,32;5547,09;6606,90;
3021083;"Kostrzyn (3)";3500,43;4212,29;5419,36;5082,91;
3021093;"Kórnik (3)";5024,35;5803,66;6758,43;6579,45;
3021103;"Mosina (3)";3385,76;4351,29;4464,22;4929,91;
3021113;"Murowana Goślina (3)";3748,35;3831,91;4271,07;4477,12;
3021123;"Pobiedziska (3)";3934,35;4659,66;6644,12;4797,25;
3021132;"Rokietnica (2)";3751,30;4651,10;5151,40;5395,00;
3021143;"Stęszew (3)";3490,84;4400,07;4997,72;4489,14;
3021152;"Suchy Las (2)";7287,82;7824,77;8555,40;11433,50;
3021163;"Swarzędz (3)";4085,13;5209,35;5312,66;6010,99;
3021172;"Tarnowo Podgórne (2)";7185,94;8696,29;8729,96;10092,18;
